2.198055040078055189e-01,9.657322688727318361e-02,5.116843476718861972e-01,4.321903522452620883e-01,5.447243562654840998e-01,5.056043670169303450e-01,1.773053020724265905e-01,2.891900404159130078e-01
3.727622885658960494e-01,1.271497988284564784e-01,4.334917308997330854e-01,2.028412771030170536e-01,4.239456134721674707e-01,3.665901630372698228e-01,2.270933207571757262e-01,5.076565789893844327e-01
1.031177123897105558e-01,7.602282889894207418e-02,2.077193903189110402e-01,2.951794434067904205e-01,1.095554798813655473e-01,4.787293344168395137e-01,2.687579480057772363e-01,4.906468527445933536e-01
6.055270921790353311e-01,4.518606251678123908e-01,5.215450795587898147e-01,7.409019304573694065e-01,2.604098867659170868e-01,6.246807563291834065e-01,4.261404210342412680e-01,3.101290259429477780e-01
1.193830846216811792e-01,1.911822966056748729e-01,4.501341879974655735e-01,2.829361834239528251e-01,1.104672241189393334e-01,4.880047983258111177e-01,1.221827697480769442e-01,2.330496624424638341e-01
2.357567331773957886e-01,6.275997015368903198e-02,2.487108015254415605e-01,1.307958874321872578e-01,4.365795144336130362e-01,2.097568808821979325e-01,2.747235361342713067e-01,3.547230477442233632e-01
2.092276063438762990e-01,6.313098597275551560e-02,3.027964583883960281e-01,3.902723377415786565e-01,9.129115378636561140e-02,1.163593812448007747e-01,5.008139804751593482e-01,4.983488882651375684e-01
1.983589774963645802e-01,1.620655421298068943e-01,6.308611864334994213e-01,1.406284826280819744e-01,2.661865866198741548e-01,1.160130650245843886e-01,3.525727459509598871e-01,6.225937412704435348e-02
1.285502657908944857e-01,1.201035135534998799e-01,2.781276328717587343e-01,4.252065757689280634e-01,1.445437625179162300e-01,2.977486170909070529e-01,3.696579139590694951e-01,3.763355148032027642e-01
2.086441100177126584e-01,1.638235874193359753e-01,5.910349133905401509e-01,9.553739154000216727e-02,9.492963538555283798e-02,3.270216019100105620e-01,1.912945092004789960e-01,4.038248177069945211e-01
4.272353801230895365e-01,1.714004932890965394e-01,5.922205065024790382e-01,3.616219223587692766e-01,6.970585070942920680e-01,6.313535831522744113e-01,7.204688256014389891e-01,5.684849002658729500e-01
1.795743782501355301e-01,7.834912794074977427e-02,2.762362345374564376e-01,2.209704466911489307e-01,1.704480128985749743e-01,3.684245551494719773e-01,2.202701581855439628e-01,3.474216733072205687e-01
7.824912436740122379e-02,1.649709947965946888e-01,2.546880084030638813e-01,3.514164123306315335e-01,7.979546076302627966e-02,2.099650596399842972e-01,7.256203301992572574e-02,1.332110876195255755e-01
2.410974763157739953e-01,1.804417876683532818e-01,1.176585017805837768e-01,2.893266155391774896e-01,1.281965663076560236e-01,2.532477964401892434e-01,2.676675742157627047e-01,1.636946372882806255e-01
1.247985168039276865e-01,3.260178993539049053e-01,3.379440362780927742e-02,3.614221748628295705e-01,6.654890715033315307e-02,3.964459350447964436e-02,1.040725175247474016e-01,3.138177834913354752e-02
1.333966434670284806e-01,2.064319062499805624e-01,5.105363567974615657e-01,4.142177518839207373e-01,6.201259423553636546e-02,6.206094951071700061e-01,5.488615875171163339e-01,5.904172743217172004e-01
7.526186805363926924e-02,2.728769805450190211e-02,4.491803361147083118e-01,2.938861696460340345e-01,9.818425030329014369e-02,1.902019807721613831e-01,1.974255261711931331e-01,3.851459290154293780e-01
8.929993568956751115e-02,1.905658047735045782e-02,6.779581242132547425e-01,1.852954709647829934e-01,6.817355025469867824e-02,1.289567584126070643e-01,3.349134859845616652e-01,3.625748577370493941e-01
1.029860363195559542e-01,4.584094830027253542e-02,1.818681231033628110e-01,2.271342224638940588e-01,3.831126780394580877e-01,7.208704625601685123e-01,4.088102443996570745e-01,2.374928235816810285e-01
1.192292151194025845e-01,1.733318972899665356e-01,1.020416749328981465e-01,5.075256586395772151e-01,1.309914735782379824e-01,9.641412139021798833e-02,1.611723259735647340e-01,7.725663416411843176e-02
2.784494529633866344e-01,5.183901105893311961e-02,4.253692491355225980e-01,1.601606747586397372e-01,1.026805192226212388e-01,6.204880305122048023e-01,2.231925718526096003e-01,3.078468561335253595e-01
1.340009128743066269e-01,1.443419160391383183e-01,5.544159011893068367e-01,4.140701141006699615e-01,1.667573609043097316e-01,2.125546298917004584e-01,1.546917315016929362e-01,2.510533877107907763e-01
6.938506289693113782e-02,2.717989978691007225e-01,7.560080747897909292e-01,3.360003858592041093e-01,7.798366072349534051e-01,7.157343254531005616e-01,6.094937624775622620e-01,6.193003657593946221e-01
5.000288095065499316e-01,4.092496830825159693e-01,4.649849248832420012e-01,5.182612484296473809e-01,4.889342377356218350e-01,4.915573613270430853e-01,5.512264175786779630e-01,3.849705423600413567e-01
5.937140981362751813e-01,6.538994160982337656e-01,5.022530012047471404e-01,7.327199380371265391e-01,7.709441686715943209e-01,6.022262260923275656e-01,7.172512183323549451e-01,4.974146910140325173e-01
7.420510961495315749e-01,6.406447515487088129e-01,6.072129559271216559e-01,3.223293169594854124e-01,8.165706857129201302e-01,5.722935540872061688e-01,5.514256489178425147e-01,1.513644104388805756e-01
2.924517268626691813e-01,1.334256345785891085e-01,6.851484368708543604e-01,3.378009708946435041e-01,2.560283150764723348e-01,5.880562853095379072e-01,6.488316684341742802e-01,6.142677761516447399e-01
4.832235262561472289e-01,5.511432447263714396e-01,5.146866101854691289e-01,7.700990512252177123e-01,8.555705116342613437e-01,4.722819498674746819e-01,4.991204040489155003e-01,3.309030021324191329e-01
7.198456422127934573e-01,7.156172389361767916e-01,4.063517428556800981e-01,7.098556847360931732e-01,7.578278508090424692e-01,1.712037638311277865e-01,4.556781848612580510e-01,3.450039467353795963e-01
3.749308325531072184e-01,4.225334193659401882e-01,3.717262963687463229e-01,7.572372937983125052e-01,6.920003529828062661e-01,7.062734540180659604e-01,8.789217743638044755e-01,6.917632915870853827e-01
4.049997062305129014e-01,2.343932423798633091e-01,5.715637769726904516e-01,3.876966990708207716e-01,3.568601062508507393e-01,7.499678320790189590e-01,5.141982822187965985e-01,7.824050207298610671e-01
6.668071594089727272e-01,3.932611154230146733e-01,7.710245624120465324e-01,2.445695477215817926e-01,5.995751330797705059e-01,4.627235124039695835e-01,6.666866793856957019e-01,6.492667739616073685e-01
5.981192036302442894e-01,5.248296028905419242e-01,7.732665217233496424e-01,8.502680605242683987e-01,6.601900881267519505e-01,6.877407055143067716e-01,7.352497732616379844e-01,6.046629607734470557e-01
5.286552882461394987e-01,5.919253729411964038e-01,7.582435032295402610e-01,8.740437761664617833e-01,6.250252210211406645e-01,7.610130250070281654e-01,9.087400609539292295e-01,6.358231467864902120e-01
8.722070866961790792e-01,4.617714903448453811e-01,2.611374680524147229e-01,7.587470076790118201e-01,6.621644867511944366e-01,6.591880724936562963e-01,5.388198626068131381e-01,3.644778474842520488e-01
6.960878227476597901e-01,3.910536116624377945e-01,3.912748948334638932e-01,5.642712910154517036e-01,6.093756746680399905e-01,4.912452547425057436e-01,5.208518908069207365e-01,4.434217214121883299e-01
5.359432473230044680e-01,8.611493444968356670e-01,5.925577110749625787e-01,6.966338202040552874e-01,8.080714963941956208e-01,1.700709341068607494e-01,6.408440567807195398e-01,4.860013642328855354e-01
6.319897771614984006e-01,4.353107130930201629e-01,5.817464174857083226e-01,6.718112596410396042e-01,4.391616318506893490e-01,6.893982084405113619e-01,6.286573705031208714e-01,8.479242261732454766e-01
7.699966623082944439e-01,7.726005927511996330e-01,8.508894575278610484e-01,9.694262358042368133e-01,8.436033514955546542e-01,7.381406695721869360e-01,8.173926931966912779e-01,8.841267170763656980e-01
6.012505376910429744e-01,5.181645737821038988e-01,6.761223459137249980e-01,6.298579518216542716e-01,4.101507443898769201e-01,5.933606852997767023e-01,7.450152930533741058e-01,5.666592956426760308e-01
6.864820283092609721e-01,5.489920223154497458e-01,5.464237321695488703e-01,7.265870908451126375e-01,4.567651094408673451e-01,4.126906981060837754e-01,6.998019883575410383e-01,5.716981549134684260e-01
5.053689293375973612e-01,4.479664130589870452e-01,7.967705674526104342e-01,7.066875926709959010e-01,5.280172365247722821e-01,3.191351437228744925e-01,4.111810140711784078e-01,4.056026028658955007e-01
7.448532227711475162e-01,6.797195881566516773e-01,8.407276292027821007e-01,5.408093822136796902e-01,5.635863632830546699e-01,3.201170507824087630e-01,8.002480152931057411e-01,5.563645276397778394e-01
4.911795360936142552e-01,3.594955249473517633e-01,6.831941304898313527e-01,7.937232266390117363e-01,5.840971838894223334e-01,6.491648040993456270e-01,8.734373440301900215e-01,6.153878390892416617e-01
7.356102703353450956e-01,8.679937083792786945e-01,7.509299358835392901e-01,7.756355483142158835e-01,6.605610057088723286e-01,6.752196479448394628e-01,4.180423137141990875e-01,6.254030127242131698e-01
6.576889116733301011e-01,4.175288196402537344e-01,3.908789479989166482e-01,4.685526978224074379e-01,4.807281181513045065e-01,3.527372004717926890e-01,7.447382854733723967e-01,4.603155860426564328e-01
2.738745647102002190e-01,3.038137669082613956e-01,2.897164767216720005e-01,5.881480640972923668e-01,4.159149590305212807e-01,3.368013036318446285e-01,1.964533309736858635e-01,2.469840967445226243e-01
8.468227073668666005e-01,7.782678259593106551e-01,8.044315088658533508e-01,7.593869232488721366e-01,6.068664927887569283e-01,7.434544157613717230e-01,8.387058885278163567e-01,6.610577495850835650e-01
3.940930177054061123e-01,4.176018943349567580e-01,5.326537123642164362e-01,3.574367054082044914e-01,3.481805091598786372e-01,4.263220166758298069e-01,5.173751566246366229e-01,6.311803283937854614e-01
5.074815333514810511e-01,8.294102566784896657e-01,5.221449439238611268e-01,7.979807187223603160e-01,4.951574818785011711e-01,7.044661011394907080e-01,3.701535921251787320e-01,8.878766696158637561e-01
3.692428761169928020e-01,6.715163253168172641e-01,7.932056122091624140e-01,6.138670741518685858e-01,6.367016019302381702e-01,7.241126047933384990e-01,3.901955317974894477e-01,8.113717506027858795e-01
4.259901528838912488e-01,4.795833973263073924e-01,5.745888508067118483e-01,4.526028703505469153e-01,1.067325141966848495e-01,2.068604258840822663e-01,4.641130724129560736e-01,6.238402278054332450e-01
6.857828413831491554e-01,1.846727668158976710e-01,4.411120574566353425e-01,3.456871281910418037e-01,4.582836106623413008e-01,3.188955736679419672e-01,7.429548925794871028e-01,7.275688263060997585e-01
1.172023972295494071e-01,1.192706637561977423e-01,1.230474711355478423e-01,3.015975245064158039e-01,1.068190430806708474e-01,6.161081071120973196e-02,1.625402378310497054e-01,6.472471110857190568e-02
8.221867691932092936e-02,5.990633444323015255e-02,3.081900434645650777e-01,4.529706878941515136e-01,6.373869498874813744e-02,1.822998739334663609e-01,1.755669946271495585e-01,8.598957622411784740e-02
2.569444004752361455e-01,7.208503824099103674e-02,2.981046056098283215e-01,5.242816952760601112e-02,8.078390458352467662e-02,5.252306720157815523e-01,1.741047858944672344e-01,1.498147351292500040e-01
2.268469559454411866e-01,1.077004783757711665e-01,2.986882602590429370e-01,1.960363749515773857e-01,1.730236000848958400e-01,1.673631688910878490e-01,2.811550029326770894e-01,1.854759596419942869e-01
3.340163321749408110e-01,4.036083433365786899e-01,2.644181553165552701e-01,4.815661178259739716e-01,2.440359725800511637e-01,5.942641353328319553e-01,8.638581621182919723e-02,1.775643023077582150e-01
1.066898949241353450e-01,1.127842624666135912e-01,3.325815694508584830e-01,1.768062598447166789e-01,6.440783624822432607e-02,1.906549195905709870e-01,3.233243949204183121e-01,2.015104013832584862e-01
2.485432226536700429e-01,2.258789995682324581e-01,2.235488824922474971e-01,3.501699522332291092e-01,1.999134642092498526e-01,1.531683311094536593e-01,1.560517437365302740e-01,1.592851650461647450e-01
5.792245578246741494e-02,6.326659983266061382e-02,2.962794465373303487e-01,2.122002575748969250e-02,5.191551122783494981e-02,4.079668510263197989e-01,2.443004972622104809e-01,2.811668819094501615e-01
8.155525787102090030e-02,1.516866102146149087e-01,4.413552027159784452e-01,6.408551093552822264e-01,8.160180942559074058e-02,1.461427011086183225e-01,5.342432044285854165e-01,1.936747288395211652e-01
1.528505192037381555e-01,1.342934818288225307e-01,3.275413276411184293e-01,3.524353246014151342e-01,1.681688387895569903e-01,4.954011474042195884e-01,6.232516180050848842e-01,4.969480256825463682e-01
1.075026380269232112e-01,1.022035019014094770e-01,4.630990718182561583e-01,1.271169172304251749e-01,1.075444533036936379e-01,1.122565696485265524e-01,5.387676101987660671e-01,2.602602326703170044e-01
5.559191611991397969e-02,1.365000420200821463e-01,4.695569138407438281e-01,3.259908451862071899e-01,5.535819763728856702e-02,1.762790335063570135e-01,2.152882701708020985e-01,1.417318407408182102e-01
7.824026772422287834e-02,6.512178881352052862e-02,2.951940230064150628e-01,3.443850996955064581e-01,7.112366843846833209e-02,1.745065406213797965e-01,5.594162293628902605e-01,5.619128667630681750e-01
1.724635987843657625e-01,8.410183915806840327e-02,6.341029432591517301e-01,7.176003139623429727e-02,1.993284987327715030e-01,9.367678262848148918e-02,4.480521335211100631e-01,1.556720175302012121e-01
4.201622196271545540e-01,1.474462856452479764e-01,3.697466473635400708e-01,5.595058342020062803e-01,2.153820899185624749e-01,1.179914770115102346e-01,5.586049357747251420e-01,6.969591243523267643e-01
1.633680825318710172e-01,1.380017711857023932e-01,5.295428321373907288e-01,5.440521974792847937e-01,7.207288368463098394e-01,3.518763788059826036e-01,5.246529501279804109e-01,3.512719586157758700e-01
3.876656869014314943e-01,8.851984895637791950e-02,3.206559490176702498e-01,3.134920891226045669e-01,3.201322090131610287e-01,2.905280279793683862e-01,2.549326139685513248e-01,1.689767920905935195e-01
6.849829376040195150e-02,4.045771610538191621e-02,1.033042577848318488e-01,1.036539325797112138e-01,9.084394534456724513e-02,1.152760254217606306e-01,4.126164398232849417e-01,3.483001656897560805e-01
3.765653864358784464e-01,2.629266727565328088e-01,5.993579987278119248e-01,3.792185549260475574e-01,2.774125697746163688e-01,4.212916790321447613e-01,5.614750836954217617e-01,4.032166119735712817e-01
1.741175093134175733e-01,2.210647417885825416e-01,5.801123199062486746e-01,3.689805673512892015e-01,1.315512686693845190e-01,2.260409586365337009e-01,2.189218065747469411e-01,1.761939309943233167e-01
1.035419005918895435e-01,3.177213149472792042e-02,7.884569741622166061e-02,1.686629365807037206e-01,1.629130190339305728e-01,7.804407999764206849e-02,1.809088119494029756e-01,2.148634174407252906e-01
1.501519327489143352e-01,2.337437117369169370e-01,4.233745573746294788e-01,2.246216619130479430e-01,1.729954331136545065e-01,1.409952232464573296e-01,4.086863733629619300e-01,3.020335774283438024e-01
2.238054254757488593e-01,2.392761272485779689e-01,4.621645681818432189e-02,2.611800433347949424e-01,2.483789464726297580e-01,1.397481313545152204e-01,1.029538669311626242e-01,1.398406080312618593e-01
1.225461057022752404e-01,3.230101196101721195e-01,2.847646897513155806e-01,3.199268684668970519e-01,2.352147859250451889e-01,1.232906784133738498e-01,2.193014386217346234e-01,2.128776784345376150e-01
2.071602604619153243e-01,5.701054160259632075e-01,1.520845360573250260e-01,5.040035708980756812e-01,8.247272691367053821e-02,1.947559801375567390e-01,1.368049773705991567e-01,1.287531035151138481e-01
2.934441837801251007e-01,4.608894938974936739e-01,3.563479214213519652e-01,9.571248594823422717e-02,9.182267523572015810e-02,1.151266253110129201e-01,3.849392750206399594e-01,2.989690124660613901e-01
4.051683061784448481e-01,1.462744606898178645e-01,3.923401878712001745e-01,3.540885560998121018e-01,2.894101037207747473e-01,4.380863578229141631e-01,5.223216406638720999e-01,4.986907587093452610e-01
4.106224523922140102e-01,3.255728168189752081e-01,1.810559799411058102e-01,2.512267033219223178e-01,5.371852298606135667e-01,2.629429911113726481e-01,4.124407276877339878e-02,1.807210365652208717e-01
2.108962047536133977e-01,9.084698408271549286e-02,8.810980440735900754e-02,7.315954119350219498e-02,2.526507605716681315e-01,3.879585607211597509e-01,9.983691161596795760e-02,1.407274829263844007e-01
6.565855973715213345e-01,5.462707079650103159e-01,4.520890633804236503e-01,5.816798103874274428e-01,5.739322148774351762e-01,4.966057591566063745e-01,3.975686387184322323e-01,7.952909695038664628e-01
5.173974831691623422e-01,2.405423220482079683e-01,7.230178793965743589e-01,4.243907608263135511e-01,6.017289847132519798e-01,5.127855383118584687e-01,7.966789889558054671e-01,6.555562530858070058e-01
6.608612524053921744e-01,3.598761380132285415e-01,7.494827830624026799e-01,4.267171355426246926e-01,5.506011253317564247e-01,7.041073017782971677e-01,3.702657060089394880e-01,4.523384481161776827e-01
7.006575126961079869e-01,4.772099513498256895e-01,2.803942659546488914e-01,5.497258244222609225e-01,6.482119714887931705e-01,6.532548152389913154e-01,5.606056756492793225e-01,8.373332066934821016e-01
7.185996307063962085e-01,3.447353255923251703e-01,4.691505541730845441e-01,7.967390245119163605e-01,6.147148298290806556e-01,5.114803001456338372e-01,3.515323538795218639e-01,4.963283847920110237e-01
5.433874675334500193e-01,4.335673108726109670e-01,6.848473376058041850e-01,2.703749537010510240e-01,6.517047422766669706e-01,5.536075617328904963e-01,5.883027622916013888e-01,7.741263449293290799e-01
5.585162965241357025e-01,5.474776552769764493e-01,6.034252402728185194e-01,6.833384619630320511e-01,5.230198304297197787e-01,4.962343131977255961e-01,6.139136423095905570e-01,6.693121694054618986e-01
3.416715709337817541e-01,3.037542572098676508e-01,4.119100888626215928e-01,6.106662263633726440e-01,3.341422723546403906e-01,5.657498209300766412e-01,4.413790315639947170e-01,6.783586444441458418e-01
4.283940920309397549e-01,6.135166348277677484e-01,5.555298044161323112e-01,8.180907156133961911e-01,2.202975182288358647e-01,3.833143372402770255e-01,5.756856612686325203e-01,6.513864464558019041e-01
3.329240941612738869e-01,1.843006212163096624e-01,2.189243417630082622e-01,1.553204186462494307e-01,3.812132755459879396e-01,1.283130360472742593e-01,5.644902800743920590e-01,5.286984805793341069e-01
4.154970916120678814e-01,5.982957158379479390e-01,7.013806736272312214e-01,6.688902973200789859e-01,3.153309698991523802e-01,5.411227641257069232e-01,5.310329898426789930e-01,5.120498754647965223e-01
3.909007084497454487e-01,1.233871187822963567e-01,7.882972347324674889e-01,1.888809939291638818e-01,3.443603548703191852e-01,7.032289856123932204e-01,5.941152840740462349e-01,8.953619250805227026e-01
6.248546730937251104e-01,4.043299692870504503e-01,7.685503198549149539e-01,6.054322570922718860e-01,3.406061597355629633e-01,9.030573889803756860e-01,6.597195063480808530e-01,5.208477699881947087e-01
7.309496435860523000e-01,6.530353068326709698e-01,3.024079548981076226e-01,2.438827756795895196e-01,4.495767298948674107e-01,4.744874021814513565e-01,2.672064930033980490e-01,1.145247512288413011e-01
7.958032107265715638e-01,6.639620343208667563e-01,5.366130926002419255e-01,7.874113017745099086e-01,5.169825837518468026e-01,6.199384697062760852e-01,5.846226092145759834e-01,7.077114878489892957e-01
5.506779224959844621e-01,3.379999478238017163e-01,6.292717231195270600e-01,7.083028457832015734e-01,3.453468602895725659e-01,3.471938721380772308e-01,8.109688809710901003e-01,6.554096165092232473e-01
8.934706338775181278e-01,1.638446983066754736e-01,6.646800722933972061e-01,2.998135291071833963e-01,7.994182873793751476e-01,7.653865433857229839e-01,4.503825787718997442e-01,7.984305068051539278e-01
5.269506544176699725e-01,7.156006513057567853e-01,3.465925499220470218e-01,3.429840361141174299e-01,5.380759443343484660e-01,5.958289526429254579e-01,7.249497323023154083e-01,6.191982094903767386e-01
4.702385722627971387e-01,2.844261706210341467e-01,5.224670679468936818e-01,4.327188161657125054e-01,1.961494317152726874e-01,7.325768471797494685e-01,4.717893462319692199e-01,3.423742752508756593e-01
8.174579123531399150e-01,4.767775511052788628e-01,5.633338703593659957e-01,8.558451050462089205e-01,3.312458593975137200e-01,5.266857902436068439e-01,5.502632558810768293e-01,8.681437194006145219e-01
8.446791470605587993e-01,7.919305032370617115e-01,4.373301148032869290e-01,1.727509040622081937e-01,6.312703508127094354e-01,8.555778783513885433e-01,8.164812064618218734e-01,7.513946649308035353e-01
5.761551260206643210e-01,4.074416400402915972e-01,5.168054938363058071e-01,8.526088156857655198e-01,5.445979197084199752e-01,6.077938787757335426e-01,7.454478647612315934e-01,4.707075528765389816e-01
5.832744642548930436e-01,3.774166205571506949e-01,6.385036397227888960e-01,5.254759187338539084e-01,5.168640356849503181e-01,6.895487627172466327e-01,6.865601793401261421e-01,8.623040980181589932e-01
5.194258051471448701e-01,6.977675798590938783e-01,6.914247672916835619e-01,6.398732528728369173e-01,2.918322010217592188e-01,8.886705294336527672e-01,7.088271777972047216e-01,8.955941975588970205e-01
7.630977196797139595e-01,7.297870014679292971e-01,5.913481110462506241e-01,3.536204591189215929e-01,3.819796744595329585e-01,6.913613251414464367e-01,5.396376834995518790e-01,5.615735690838329353e-01
